"ipip","wage1992","prtyid","ideol","gender"
3,0.545379996299744,5,5.48101282119751,0
5,0.688880026340485,5,6,1
5,0.309140026569366,2,5.81549835205078,0
3,0.265219986438751,4,5.615966796875,0
4,0.592509984970093,1,2,1
3,0.701979994773865,7,6,1
3,0.903599977493286,5,5,0
3,0.408600002527237,1,3.87153434753418,0
3,0.785520017147064,1,2,1
4,0.529449999332428,1,4,0
4,0.320780009031296,7,2,1
5,0.364969998598099,5,3,1
3,0.361250013113022,2,5.70326995849609,1
5,0.662460029125214,4,3.58190965652466,0
5,0.673849999904633,4,5,1
4,0.38925313949585,5,4,1
3,0.532429993152618,1,1.1063334941864,0
3,0.440597921609879,1,2,0
4,0.367390006780624,4,4.77544164657593,0
3,0.785520017147064,5,5,0
4,0.688880026340485,2,5,0
4,0.385200023651123,4,6.03722524642944,0
4,0.414762914180756,3,6,1
5,0.701979994773865,6,4,0
3,0.401980012655258,1,4,0
3,0.296324640512466,5,5.92802572250366,1
3,0.343410015106201,2,0.362428516149521,1
2,0.65021002292633,4,3,1
2,0.488460183143616,7,6,0
3,0.343410015106201,4,4,0
3,0.785520017147064,6,5,0
4,0.592509984970093,1,4,0
4,0.288779735565186,1,6,0
4,0.395176887512207,4,4,1
3,0.197089686989784,2,5.44724035263062,1
3,0.673849999904633,3,3.35220837593079,0
1,0.688880026340485,2,4,1
3,0.364969998598099,1,2.69973087310791,1
3,0.320780009031296,3,3,1
3,0.399568438529968,3,3,1
5,0.609759986400604,6,2,1
4,0.320780009031296,1,2.81309199333191,1
5,0.400240004062653,6,5,1
3,0.600469946861267,3,4,1
5,0.518409967422485,3,4,1
3,0.600469946861267,2,4,1
5,0.785520017147064,7,4.8306713104248,0
5,0.785520017147064,5,5,0
5,0.566213011741638,4,6,1
5,0.600902915000916,3.6433322429657,3.95950174331665,1
3,0.644749999046326,1,6,0
3,0.320780009031296,6,5,1
3,0.385200023651123,1,3,1
3,0.522410154342651,7,5,1
3,0.315829992294312,2,3.1316385269165,1
4,0.785520017147064,3,3,0
3,0.518409967422485,7,6,1
5,0.614226460456848,7,6,0
3,1.10091006755829,6,5,0
4,0.600469946861267,6,5,1
3,0.600469946861267,2,4,1
3,0.785520017147064,5,5.65956592559814,1
5,0.414970010519028,7,4,0
4,0.36285999417305,6,4,0
3,0.65021002292633,4,4,0
4,0.464899986982346,4,3.71332240104675,1
5,0.785520017147064,5,4,1
3,0.785520017147064,2,2,0
3,0.785520017147064,1,3,1
4,0.785520017147064,7,5,0
3,0.600469946861267,5,1.07251465320587,0
1,0.511519968509674,4,3.98861360549927,0
5,0.629091441631317,5,4,0
4,0.673849999904633,5,6,0
3,0.785520017147064,6,5,0
4,0.673849999904633,6,5,0
3,0.614226460456848,6,6,0
3,0.823901236057281,7,6,0
2,0.793409943580627,5,6,0
3,0.701979994773865,2,5,0
5,0.320780009031296,1,2.34157609939575,1
3,0.487359970808029,3,3,0
4,0.394959986209869,4,5,1
2,0.529449999332428,3,5.966787815094,0
4,0.320780009031296,1,4,1
5,0.785520017147064,2,6,0
3,0.609759986400604,2,4,1
3,0.614226460456848,3,2,0
4,0.267989993095398,1,3,1
4,0.394959986209869,4,4,1
5,0.785520017147064,3,4,0
3,0.614226460456848,5,6,0
3,0.65021002292633,7,6,0
5,0.343410015106201,4,5.19104099273682,1
3,0.8400399684906,6,4,0
5,0.267989993095398,7,5,1
3,0.267989993095398,1,4,1
5,0.493121325969696,1,3.21473026275635,1
5,0.65021002292633,5,6,1
4,0.312420010566711,2,3,1
5,0.511519968509674,3,5,0
5,0.785520017147064,7,5,0
2,0.171543195843697,2,4,1
4,0.487359970808029,5,3,0
5,0.614226460456848,6,3,1
1,0.258366107940674,7,6,1
5,0.265219986438751,5,4,1
3,0.343410015106201,2,5.27543210983276,1
1,0.320780009031296,3,1,0
3,0.785520017147064,6,4,0
3,0.793409943580627,2,5,0
4,0.608996152877808,5,2.94039964675903,1
4,0.903599977493286,7,4,1
3,0.414970010519028,7,7,0
5,0.407070010900497,1,2.79634404182434,1
3,0.8400399684906,5,6,0
3,0.673849999904633,1,5,0
3,0.529449999332428,5,4,1
5,0.267989993095398,3,4.6389307975769,1
5,0.785520017147064,6,0.758948981761932,0
3,0.785520017147064,7,6,0
3,0.688880026340485,5,4,1
1,0.390350013971329,3,7,0
3,0.381099998950958,4,3.27168202400208,0
3,0.461620002985001,1,4,0
4,0.394959986209869,3,4,1
4,0.65021002292633,7,6,0
1,0.673849999904633,7,6,1
3,0.507754027843475,5,5,1
3,0.581430017948151,3,3.50895237922668,0
5,0.511519968509674,3,2,0
3,0.527284443378448,6,5.71724224090576,0
3,0.343410015106201,3,5.14934206008911,1
4,0.785520017147064,2,7,1
1,0.461620002985001,5,6,0
5,0.698559999465942,2,7,0
5,0.401980012655258,2,4.68675518035889,1
5,0.785520017147064,3,4,0
4,0.387620002031326,2,5.64213180541992,1
3,0.400240004062653,2,4.25117492675781,1
5,0.267989993095398,1,2.48742723464966,1
5,0.335929989814758,4,6.48164987564087,0
1,0.520840048789978,6,4,0
2,0.600469946861267,4,4,0
3,0.673849999904633,1,2,0
3,0.394959986209869,3,2,1
5,0.394959986209869,6,6,1
5,0.401980012655258,3,5,1
3,0.673849999904633,1,5,1
3,0.614226460456848,3,1,0
4,0.457309991121292,3,4,0
4,0.394959986209869,7,5,1
5,0.600469946861267,2,4,1
3,0.407070010900497,2,4,1
4,0.701979994773865,7,4,1
3,0.903599977493286,4,5,0
3,0.315829992294312,6,5.32721185684204,0
5,0.387620002031326,1,2,1
5,0.614226460456848,1,6,0
4,0.315829992294312,4,4,0
3,0.312420010566711,5,4.77738332748413,1
5,0.600469946861267,4,3,1
5,0.343410015106201,2,4.89799928665161,0
4,0.367390006780624,8.75871562957764,6.2587456703186,0
4,0.440597921609879,2,4,0
5,0.343410015106201,3,4,1
2,0.400240004062653,1,4,1
3,0.320780009031296,7,5,1
3,0.414970010519028,5,5,0
5,0.903599977493286,7,5,0
4,0.600469946861267,6,3,1
5,0.903599977493286,5,5,0
3,0.609759986400604,5,3,1
3,0.394959986209869,6,4.37225723266602,1
4,0.451003193855286,6,5,0
3,0.401980012655258,3,1.29911458492279,0
5,0.679544389247894,2,6,1
1,0.688880026340485,2,2,1
2,0.592509984970093,4,6,0
4,0.464700013399124,1,2,1
4,0.688880026340485,7,4,1
3,0.408399999141693,2,5,0
3,1.10091006755829,6,5,0
5,0.614226460456848,7,6,0
1,0.267989993095398,4,6.24294137954712,1
5,0.408399999141693,1,3.1588306427002,1
4,0.408399999141693,3,4.64158391952515,1
4,0.477019995450974,2,5.22187423706055,0
3,0.487359970808029,4,3,0
3,0.343410015106201,3,6,1
3,0.65021002292633,3,2,1
4,0.348175942897797,2,5.72563171386719,1
3,0.446730017662048,3,2,0
5,0.600469946861267,5,6,1
5,0.267989993095398,2.83136701583862,5.18223476409912,0
3,0.600469946861267,2,3,1
3,0.415124773979187,1,3.54239964485168,1
5,0.518409967422485,7,5,0
4,0.36285999417305,5,4.14398813247681,0
5,0.414970010519028,4,4.93925046920776,0
1,0.400240004062653,5,4.14371681213379,1
3,0.785520017147064,5,4.71131086349487,1
3,0.777340054512024,7,7,0
4,0.600469946861267,2,4,1
2,0.785520017147064,7,6,0
4,0.614226460456848,2,2.58397817611694,1
5,0.401980012655258,2,4.25728893280029,0
3,0.309140026569366,7,5.25989389419556,1
4,0.477019995450974,2,3.41569781303406,0
3,0.394959986209869,1,1,1
5,0.381099998950958,2,4,1
4,0.322678208351135,1,7,1
5,0.446730017662048,4,3,1
2,0.785520017147064,6,4,1
4,0.343410015106201,4,2,1
5,0.427269995212555,2,7,0
4,0.688880026340485,2,4,1
3,0.785520017147064,6,5,1
5,0.511519968509674,2,5,0
4,0.440597921609879,1,4.4717173576355,0
4,0.785520017147064,3,3,0
3,0.427269995212555,1,2.50268650054932,0
4,0.407070010900497,3,2,1
3,0.343410015106201,4,4,0
4,0.267989993095398,2,4,0
3,0.267989993095398,1,3.25417494773865,1
4,0.394959986209869,3,3.57950687408447,1
3,0.343410015106201,6,4,1
4,0.343410015106201,2,4,0
5,0.592509984970093,2,4,0
3,0.3887699842453,7,4.69186496734619,0
5,0.460569351911545,7,6,0
4,0.461620002985001,1,1.95146405696869,0
4,0.394959986209869,4,4,1
2,0.614226460456848,5,4,1
5,0.673849999904633,6,4,1
3,0.673849999904633,7,6,0
3,0.785520017147064,7,6,0
3,0.394959986209869,3,4.06597185134888,1
5,0.512063324451447,3,3.10875940322876,1
3,0.343410015106201,6,6,1
4,0.503975689411163,6,2,1
4,0.592509984970093,1,2.32305121421814,0
3,0.487359970808029,2,2,0
1,0.0614172741770744,4,1,1
3,0.614226460456848,3,2,1
5,0.267989993095398,3,4,1
4,0.419795125722885,6,5,0
3,0.712669909000397,2,4,1
3,0.464899986982346,6,6,1
5,0.320780009031296,7,6,1
3,0.529449999332428,1,3,0
2,0.600469946861267,7,6,1
4,0.414970010519028,7,6,0
5,0.387620002031326,5,6,1
3,0.62365996837616,1,2.3706693649292,0
4,0.785520017147064,4,4.56331300735474,0
3,0.673849999904633,5,6.78436470031738,1
3,0.267989993095398,4,3.58158731460571,1
3,0.461620002985001,1,1,0
5,0.132812827825546,7,6,1
3,0.701979994773865,6,5,0
4,0.600469946861267,4,2.74117374420166,1
3,0.267989993095398,1,6,1
5,0.364969998598099,5,3,1
4,0.343410015106201,1,4,1
5,0.387620002031326,6,5.25149869918823,1
3,0.520840048789978,4,5.38645029067993,0
4,0.614226460456848,3,3,0
5,0.400240004062653,7,6,0
3,0.785520017147064,6,6,0
5,0.65021002292633,1,4,1
5,0.903599977493286,3,4,0
3,0.400240004062653,6,4,1
2,0.559467196464539,5,5.42345523834229,1
2,0.364969998598099,2,4.98907327651978,1
5,0.464700013399124,3,2,1
3,0.903599977493286,5,3,1
3,0.315829992294312,1,4.8636965751648,1
4,0.511519968509674,5,6.44863176345825,0
2,0.273153513669968,6,4,1
4,0.315829992294312,3,3,1
3,0.400240004062653,6,4,1
5,0.407070010900497,3,4,1
4,0.335929989814758,2,1,0
4,0.488574981689453,4,4,1
3,0.457444936037064,3,3.48304152488708,1
4,0.320780009031296,5,4.56214714050293,1
3,0.600469946861267,2,4,1
3,0.446730017662048,1,4,0
5,0.343410015106201,2,3.70791792869568,1
4,1.13774001598358,1,1,0
3,0.518409967422485,1,4,0
5,0.8400399684906,7,7,0
1,0.408399999141693,3,2,1
5,0.714826583862305,2,4.28629159927368,1
3,0.785520017147064,5,6.66223382949829,0
5,0.545379996299744,4,4,0
3,0.309140026569366,3,4,0
3,0.400240004062653,5,4,1
3,0.315829992294312,1.0309180021286,5.54921531677246,0
4,0.903599977493286,5,5,0
3,0.189989998936653,4,5.39741468429565,1
2,0.367390006780624,4,4,0
5,0.315829992294312,7,6,0
5,0.267989993095398,2,1,1
3,0.390350013971329,4,3,0
5,0.440597921609879,5,7,0
2,0.343410015106201,1,2,1
3,0.785520017147064,2,3,1
3,0.76259034872055,2,4.21355056762695,1
3,0.65021002292633,7,5.68207502365112,1
3,0.315829992294312,1,3,1
2,0.673849999904633,4,6,0
3,0.315829992294312,3,2,0
2,0.261489987373352,2,5,1
3,0.567328572273254,5,5,1
3,0.267989993095398,4,3.81096053123474,1
3,0.604248642921448,6,5,0
4,0.394959986209869,6,3.94397449493408,1
4,0.614226460456848,4,4,0
1,0.461620002985001,5,5,0
1,0.903599977493286,6,5,0
4,0.461620002985001,1,1,0
5,0.777340054512024,5,5,0
3,0.903599977493286,5,5,0
4,0.265219986438751,3,4.08635807037354,0
3,0.267989993095398,7,4,1
4,0.777340054512024,3,3,0
3,0.644749999046326,2,2,0
3,0.614226460456848,7,6,1
4,0.785520017147064,7,6,0
1,0.320780009031296,1,4,1
2,0.487359970808029,2,2.41104769706726,0
3,0.75151002407074,1,5.64723014831543,0
5,0.696812868118286,3,3.94131803512573,1
3,0.545379996299744,5,6,0
3,0.644749999046326,7,5,1
3,0.614189624786377,1,2,1
5,0.688880026340485,6,3,0
4,0.644749999046326,3,3,0
3,0.785520017147064,3,2,1
4,0.414970010519028,1,6,0
3,0.401980012655258,4,4.79572343826294,1
4,0.523437678813934,2,4.60852813720703,1
3,0.8400399684906,1,3,1
3,0.620838820934296,6,6,1
3,0.394959986209869,5,3.83698630332947,1
3,0.287420958280563,3,4.6947135925293,1
4,0.609759986400604,3,3,0
3,0.511519968509674,3,4,0
3,0.367390006780624,2,3,1
3,0.8400399684906,4,3,0
4,0.611156761646271,3,2,1
3,0.320780009031296,1,4.78522205352783,1
5,0.592509984970093,6,5,1
3,0.592509984970093,6,5,0
3,0.644749999046326,2,2,1
5,0.903599977493286,5,5,0
2,0.701979994773865,5,5,0
5,0.461620002985001,4,4,0
4,0.487359970808029,5,6,0
4,0.673849999904633,2,3,1
2,0.614226460456848,4,4,0
3,0.36285999417305,4,4,0
3,0.364150673151016,4,4,1
3,0.581430017948151,4,4,0
5,0.343410015106201,2,5.57827091217041,1
3,0.609759986400604,5,6,1
4,0.600469946861267,2,5,1
2,0.343410015106201,3,3,1
5,0.408399999141693,5,4,1
3,0.511519968509674,3,0.368488639593124,0
1,0.189989998936653,3,5,1
5,0.614226460456848,4,4.08794498443604,1
3,0.688880026340485,6,4,1
5,0.315829992294312,1,4.30872869491577,1
3,0.785520017147064,4,4,0
3,0.408600002527237,1,3.9465868473053,1
3,0.267989993095398,5,3,1
4,0.603155493736267,7,3,0
4,0.511519968509674,4,5.92974042892456,0
5,0.335929989814758,2,4.68977165222168,0
5,0.401980012655258,1,2,1
4,0.688880026340485,1,3.1253035068512,1
1,0.189989998936653,1,4.95949697494507,1
1,0.84213000535965,2,1,0
3,0.643445611000061,6,5,1
4,0.267989993095398,2,3.93010067939758,1
4,0.463347733020782,4,5.53948974609375,1
3,0.394959986209869,6,6,1
5,0.511519968509674,2,5,0
5,0.783742487430573,7,4,1
5,0.614226460456848,5,7,0
1,0.343410015106201,2,4,0
3,0.785520017147064,4,4,1
4,0.343410015106201,4,5,1
4,0.440597921609879,4,1.59576082229614,0
3,0.315829992294312,2,2,0
5,0.532429993152618,4,4,0
3,0.320780009031296,3,1.74819493293762,1
1,0.336679995059967,6,5,0
4,0.394959986209869,7,3,1
4,0.390350013971329,4,4.90368556976318,0
1,0.793409943580627,3,4,0
3,0.673849999904633,5,4,0
5,0.400240004062653,4,4,0
5,0.614226460456848,6,5,0
5,0.532429993152618,5,6,1
4,0.408399999141693,2,7.09881258010864,0
3,0.343410015106201,5,3.24796628952026,0
1,0.644749999046326,6,6,0
3,0.8400399684906,4,2.80276942253113,1
3,0.830358982086182,5,4,1
3,0.593036949634552,2,7,1
3,0.464700013399124,5,4,1
3,0.581430017948151,5,5,0
3,0.312420010566711,3,4.32895851135254,1
3,0.320780009031296,1,4.80682277679443,1
5,0.408600002527237,1,5.34873390197754,1
4,0.267989993095398,4,5,1
3,0.267989993095398,2,4.33527326583862,1
3,0.785520017147064,3,2,0
2,0.427269995212555,2,6,0
5,0.408399999141693,7.38979864120483,3,0
3,0.394959986209869,3,4,1
5,0.267989993095398,6,4,0
3,0.614226460456848,7,5,0
5,0.518409967422485,5,7,0
3,0.84213000535965,3,2,1
4,0.312420010566711,1,4,1
5,0.312420010566711,2,4,1
3,0.394959986209869,2,4,1
4,0.609759986400604,5,4,1
5,0.468820005655289,3.34197688102722,4,1
4,0.385200023651123,3,4,0
3,1.13774001598358,2,3,0
3,0.532429993152618,7,6,0
3,0.614226460456848,2,4,0
3,0.644749999046326,3,4,1
4,0.320780009031296,2,3.78910207748413,1
5,0.609759986400604,2,1.0639967918396,1
4,0.343410015106201,3,5,0
4,0.662460029125214,4,3,0
5,0.600469946861267,3,4,1
2,0.320780009031296,1,2,0
2,0.312420010566711,3,4,0
4,0.62365996837616,1,4,0
3,0.600469946861267,3.26599740982056,4,1
3,0.614226460456848,5,4,0
3,0.326128512620926,5,5.26922750473022,1
3,0.189989998936653,2,6,1
3,0.408600002527237,1,3,1
3,0.401980012655258,5,5.38045072555542,1
3,0.261489987373352,5,6,1
5,0.511519968509674,2,4.899977684021,0
4,0.407070010900497,3,4,1
3,0.214758828282356,6,3.37318825721741,1
5,0.532429993152618,6,6,1
3,0.461620002985001,5,4.40593719482422,0
5,0.344236493110657,4,5,1
1,0.588578343391418,2,4.30885791778564,0
3,0.335929989814758,5,4,0
4,0.343410015106201,2,2,1
4,0.614226460456848,1,2,0
4,0.614226460456848,1,2,0
3,0.8400399684906,7,6,0
4,0.487359970808029,2,3,0
4,0.532429993152618,7,4,1
4,0.464899986982346,2,5.32258081436157,0
4,0.408600002527237,3,4,0
3,0.401980012655258,5,5,0
4,0.701979994773865,3,3.02818298339844,0
3,0.387620002031326,5,7,1
1,0.312420010566711,2,6,1
3,0.312420010566711,5,4,1
5,0.600469946861267,7,2,0
5,0.532429993152618,7,6,0
3,0.408399999141693,1,3,0
4,0.511519968509674,1,7,0
3,0.662460029125214,6,4,0
5,0.364969998598099,6,4.40789031982422,1
3,0.343410015106201,5,5.19522190093994,0
1,0.577791571617126,3,2,1
3,0.511519968509674,4,2.68830943107605,0
4,0.673849999904633,4,4.01375913619995,1
4,0.315829992294312,7,4,0
3,0.427269995212555,7,2,0
4,0.343410015106201,2,5,1
3,0.408399999141693,3,5,1
3,0.315829992294312,3,4,1
2,0.558867514133453,6,6,1
3,0.401980012655258,4,5,0
5,0.408399999141693,4,4,1
5,0.401980012655258,1,2.99083995819092,1
4,0.746187031269073,3,4,0
5,0.357275784015656,6,5,1
5,0.315829992294312,4,4,0
5,0.394959986209869,5,6,1
3,0.461620002985001,6,5,0
4,0.189989998936653,2,2.76443934440613,1
4,0.609709143638611,1,2,1
5,0.604048728942871,1,4,1
3,0.673849999904633,5,5,1
4,0.511519968509674,4,6.03350496292114,0
3,0.387620002031326,6,5,0
3,0.592509984970093,2,4,0
3,0.267989993095398,4,4,1
2,0.785520017147064,6,6,0
3,0.36285999417305,2,2.70252299308777,1
5,0.408399999141693,5,6,0
4,0.267989993095398,6,7,1
1,0.442198395729065,5,4,1
5,0.614226460456848,6,5,1
5,0.401980012655258,3,3.09061026573181,1
3,0.903599977493286,6,4,0
4,0.407070010900497,3,6,1
2,0.457309991121292,6,4.86252450942993,0
2,0.644749999046326,5,4,0
4,0.62365996837616,7,6,0
4,0.267989993095398,2,7,1
3,0.414970010519028,5,2,0
4,0.604912877082825,6,5,0
3,0.609759986400604,7,5.34856939315796,1
3,0.785520017147064,1,4,1
4,0.903599977493286,6,3,0
1,0.609759986400604,3,6,1
5,0.62365996837616,2,4,0
3,0.356893509626389,2.91516280174255,4.54493570327759,1
3,0.400240004062653,1,2,1
4,0.614226460456848,7,6,1
5,0.614226460456848,2,4,0
3,0.518409967422485,1,4,0
4,0.785520017147064,5,4,0
5,0.614226460456848,6,3,1
4,0.427269995212555,3,2.71001696586609,0
3,0.597940564155579,5,4,1
5,0.267989993095398,4,4,0
3,0.903599977493286,4,4,0
5,0.688880026340485,6,4,1
5,0.312420010566711,6,4,1
3,0.532429993152618,1,5,0
1,0.673849999904633,6,4,1
3,0.309140026569366,4,2.62924075126648,0
3,0.785520017147064,6,5,1
4,0.600469946861267,5,7,1
5,0.421348363161087,1,4,1
4,0.487359970808029,5,3.64989709854126,0
4,0.660903692245483,5,3,0
4,0.785520017147064,6,7,0
1,0.644749999046326,3,2,0
1,0.309140026569366,5,5,0
4,0.673849999904633,3,2,0
5,0.532429993152618,2,4.27908420562744,0
5,0.315829992294312,1,2.20176386833191,1
3,0.440597921609879,4,7,0
3,0.343410015106201,5,6,1
3,0.320780009031296,2,4.14187574386597,1
5,0.364969998598099,1,6,1
5,0.52224999666214,2,1,1
4,0.387665718793869,5,5,1
3,0.464700013399124,5,5.94379568099976,1
5,0.487359970808029,7,5.49042415618896,0
3,0.461620002985001,7,4,0
5,0.315829992294312,1,7,0
2,0.84213000535965,3,1,1
3,0.219866663217545,3,4.09747934341431,1
3,0.600469946861267,6,4,1
3,0.487359970808029,4,5,0
3,0.487359970808029,1,4,0
3,0.785520017147064,6,4,0
4,0.343410015106201,3,4,1
5,0.531797349452972,6,6,1
3,0.387620002031326,4,2.21902275085449,1
5,0.614226460456848,6,5,1
3,0.343410015106201,2,3,0
5,0.315829992294312,2,4,0
5,0.785520017147064,7,5,0
3,0.532429993152618,6,4,1
1,0.428841322660446,7,6,1
3,0.903599977493286,2,3,0
3,0.343410015106201,5,6,0
3,0.261489987373352,3,7.743887424469,1
3,0.688880026340485,5,3,1
4,0.400240004062653,5,2.46843552589417,1
3,0.65021002292633,2,3,1
2,0.375601470470428,4,2.40260148048401,1
3,-0.00556072778999805,1,3,1
3,0.785520017147064,3,2,1
3,0.401980012655258,4,4,0
1,0.390350013971329,2,6,0
3,0.221464976668358,6,5.24009609222412,1
3,0.785520017147064,6,6,0
3,0.84213000535965,2,3,1
1,0.320780009031296,1,4,1
4,0.690761089324951,2,3,0
3,0.785520017147064,3,3,0
3,0.461620002985001,1,5.47757434844971,1
3,0.511519968509674,7,7,0
3,0.36285999417305,3,5,1
4,0.793409943580627,2,2,1
3,0.477019995450974,1,4,0
3,0.614226460456848,5,5,0
3,0.381099998950958,-0.854747176170349,1.37907099723816,1
4,0.367390006780624,2,4,0
2,0.644749999046326,2,4,0
3,0.600469946861267,5,6,0
3,0.408399999141693,4,4,1
3,0.600469946861267,2,4,1
5,0.614226460456848,4,4,0
5,0.614226460456848,6,6.1585283279419,0
4,0.266112148761749,5,4,1
5,0.3953657746315,6,4,1
4,0.424562364816666,1,3.45471620559692,1
2,0.267989993095398,2,3.33950042724609,1
2,0.394959986209869,2,3,1
2,0.407070010900497,5,4.16126775741577,1
3,0.394959986209869,5,3,1
3,0.394959986209869,3,3,1
4,0.785520017147064,6,6,0
5,0.487359970808029,7,3,0
5,0.670388340950012,3,4,1
5,0.401980012655258,1,1,0
3,0.343410015106201,5,3,1
4,0.8400399684906,3,4,0
4,0.785520017147064,2,4,0
5,0.592509984970093,4,6,0
4,0.528928339481354,6,4,1
5,0.785520017147064,6,4,0
5,0.394959986209869,2,4,1
3,0.84213000535965,3,3,0
3,0.394959986209869,8.44166564941406,1.01595067977905,1
4,0.691672921180725,7,5,1
5,0.592900276184082,6,7.68362426757812,1
3,0.312420010566711,2,5,1
3,0.465197205543518,3,3.77556324005127,1
4,0.446730017662048,2,4,0
3,0.581430017948151,2,3,0
3,0.609759986400604,1,2,1
4,0.394959986209869,2,3.56392049789429,1
3,0.688880026340485,4,4,1
5,0.511519968509674,1,6,0
3,0.688880026340485,1,2,0
3,0.644749999046326,4,3,0
5,0.592509984970093,4,4,0
5,0.320780009031296,2,1.95093560218811,1
4,0.785520017147064,6,6,0
4,0.600469946861267,5,3,1
5,0.511519968509674,6,6,0
3,0.903599977493286,6,5,0
3,0.785520017147064,1,2,1
3,0.532429993152618,3,1,0
3,0.65021002292633,4,4,1
5,0.614226460456848,2,3,1
5,0.511519968509674,1,7,0
1,0.276813358068466,5,4.20052242279053,1
4,0.440597921609879,3,2.04869270324707,0
3,0.267989993095398,6,4,1
3,0.785520017147064,2,4,1
5,0.397190093994141,2,4,1
3,1.13774001598358,3,4,0
3,0.320780009031296,6,7.46789503097534,1
5,0.532429993152618,1,4,1
5,0.600469946861267,5,6,1
1,0.785520017147064,5,5,0
3,0.785520017147064,5,5,1
5,0.358355641365051,3,4.51409196853638,1
5,0.688880026340485,6,5,0
2,0.400240004062653,2,4,1
1,0.688880026340485,5,5,1
5,0.673849999904633,6,5,1
3,0.407070010900497,7,5,1
3,0.785520017147064,5,6,1
4,1.10091006755829,6,5,0
4,0.401980012655258,7,2,0
5,0.600469946861267,6,5,0
3,0.614226460456848,2,5,0
3,0.343410015106201,1,3,1
3,0.921793282032013,1,2,1
5,0.785520017147064,7,5,1
5,0.609759986400604,5,4,1
2,0.65021002292633,3,2,0
2,1.13774001598358,1,2,0
3,0.407070010900497,4,4.06688976287842,1
4,0.3887699842453,2,4,0
4,0.65021002292633,5,6,0
4,0.903599977493286,4,4,0
4,0.406390011310577,2,2.39029860496521,1
3,0.379955917596817,1,2,1
2,0.609759986400604,2,2,1
5,0.592509984970093,7,5.84785556793213,0
3,0.688880026340485,3,5,1
5,0.701979994773865,5,5,0
2,1.10091006755829,1,1,1
2,0.408600002527237,2,7.00244903564453,1
2,0.414970010519028,5,6,0
4,0.364969998598099,6,4,1
4,0.673849999904633,4,4,1
4,0.267989993095398,1,5,1
5,0.477019995450974,6,2,0
5,0.309140026569366,5,5,0
3,0.394959986209869,2,2,1
4,0.592509984970093,1,2.81514811515808,0
3,0.785520017147064,2,4.7893009185791,0
4,0.785520017147064,6,3,1
5,0.407024323940277,1,3.45561027526855,1
3,0.644749999046326,1,4,1
