"id","disp.heinz41","disp.heinz32","disp.heinz28","disp.hunts32","feat.heinz41","feat.heinz32","feat.heinz28","feat.hunts32","price.heinz41","price.heinz32","price.heinz28","price.hunts32","choice"
3,0,1,0,0,0,0,0,0,5.0000001,3.0999999,4.1000001,3.4000002,"heinz32"
3,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz32"
3,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,"heinz32"
3,0,0,0,0,0,0,1,0,5.0000001,2.9999999,3.9000001,2.9999999,"heinz28"
3,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.4,2.9999999,"heinz32"
3,0,1,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,"heinz32"
3,0,1,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,"heinz32"
3,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,"heinz32"
3,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8999999,"heinz32"
3,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,"heinz32"
3,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,"heinz32"
3,0,1,0,0,0,0,0,0,5.0000001,3.0999999,5.0000001,3.4000002,"heinz32"
3,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,"heinz32"
3,0,0,0,0,0,0,0,0,4.4,3.7,5.5,3.4000002,"heinz32"
3,0,0,0,0,0,0,0,0,5.2000001,3.7,3.5999998,3.7,"heinz28"
4,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5,"heinz32"
4,0,0,0,0,0,0,0,0,4.1999999,2.9999999,4.6999998,3.4000002,"heinz41"
4,0,1,0,0,0,0,0,0,5.0000001,2.8000001,3.5,2.9999999,"heinz28"
4,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,"heinz32"
4,0,0,1,0,0,0,0,0,5.0000001,3.4000002,3.9000001,3.0999999,"heinz28"
4,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,"heinz32"
4,0,0,0,0,1,0,0,0,5.0000001,3.4000002,3.9000001,3.5,"heinz32"
4,0,0,1,0,0,0,0,0,5.0000001,3.7,3.9000001,3.7,"heinz28"
4,0,0,0,0,1,0,0,0,4.6,3.2000002,5.0000001,4.1000001,"heinz32"
5,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,"heinz32"
5,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.9000001,"heinz32"
5,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz32"
5,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,"heinz32"
5,1,0,0,0,0,0,0,0,3.5,2.9999999,4.3000001,2.9999999,"heinz41"
6,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.3,"hunts32"
6,0,0,0,0,0,0,0,0,4.6,3.4000002,5.6000002,3.7999999,"heinz32"
6,0,0,0,0,0,0,0,0,4.6,3.0999999,4.8,4.4,"heinz32"
6,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.7,"heinz32"
6,0,0,0,0,0,0,0,1,4.6,3.0999999,4.8999999,3.5999998,"heinz32"
6,0,0,0,0,0,0,0,1,4.6999998,2.7000001,2.8999999,3.5999998,"hunts32"
6,0,0,0,0,0,0,0,1,4.8,2.7000001,2.4,3.5,"heinz32"
6,0,0,0,0,0,0,0,0,4.8,2.7000001,3.4000002,3.3,"heinz28"
6,0,0,0,0,0,0,0,0,4.8999999,2.7000001,4.1000001,3.5,"heinz32"
6,0,0,0,0,0,1,0,0,4.6,1.2,4.1000001,3.5,"heinz32"
6,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,4.1999999,"heinz32"
6,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.1999999,3.5,"heinz32"
6,0,0,0,0,0,0,0,0,4.6,3.7,4.1999999,3.5,"heinz32"
6,0,0,0,0,0,0,0,0,4.8,3.7,4.6999998,3.5,"hunts32"
6,0,0,0,0,0,0,0,0,5.0000001,1.5,4.6999998,3.5,"heinz32"
7,0,0,0,1,0,0,0,0,4.6,2.9999999,3.7999999,2.8000001,"heinz32"
7,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz32"
7,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,4.1999999,"heinz32"
7,0,0,0,1,0,0,0,0,5.0000001,3.5999998,5.0000001,2.5,"hunts32"
7,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,"heinz32"
8,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.4000002,"heinz32"
8,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.7,"heinz32"
8,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,3.0999999,"heinz32"
8,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,"heinz32"
8,1,0,0,0,0,0,0,0,3.5,2.9999999,4.3000001,2.9999999,"heinz32"
8,0,0,0,0,0,0,1,0,5.0000001,2.5,4.6999998,3.0999999,"heinz32"
8,0,0,1,0,0,0,0,0,4.6,3.4000002,4.6999998,3.0999999,"heinz32"
8,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,"heinz32"
8,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,"heinz32"
8,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,"heinz32"
8,0,0,0,1,0,0,0,0,5.0000001,3.7,4.6,2.8000001,"heinz32"
9,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,"heinz32"
9,0,0,0,0,0,0,0,1,4.6,3.0999999,1.7000001,3.5999998,"heinz28"
9,0,0,0,0,0,0,0,0,4.8999999,2.9999999,2.1,3.5,"heinz28"
9,0,0,0,0,0,0,0,0,4.1999999,1.7999999,4.1999999,3.0999999,"heinz32"
9,0,0,0,0,0,1,0,0,4.6,2.4,4.1000001,3.5,"heinz32"
9,1,0,0,0,0,0,0,0,4.1999999,2.2,4.6,3.0999999,"heinz32"
9,0,0,1,0,0,0,0,0,5.0000001,3.7,3.9000001,3.7,"heinz28"
9,0,0,0,0,0,0,0,0,4.4,2.2,4.1999999,3.4000002,"heinz32"
10,0,0,0,0,0,0,0,0,4.6,2.5,5.0000001,3.4000002,"heinz32"
10,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,2.6000001,"hunts32"
10,0,0,1,0,1,0,0,0,5.0000001,3.7,3.9000001,3.4000002,"heinz28"
10,0,1,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,"heinz32"
10,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.1000001,2.9999999,"heinz32"
10,0,0,0,0,0,0,0,0,3.4000002,3.0999999,4.6999998,3.0999999,"heinz41"
10,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.5000002,2.8000001,"hunts32"
10,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,"heinz32"
10,0,0,0,0,0,0,0,0,5.0000001,3.7,4.3000001,2.9999999,"hunts32"
10,0,0,0,0,0,0,0,0,5.0000001,3.7,3.9000001,3.7,"heinz28"
10,0,0,0,0,0,0,0,0,5.2000001,3.7,3.5999998,3.7,"heinz28"
11,0,0,0,0,0,0,0,0,4.6,3.3,4.6,4.8,"heinz32"
11,0,0,0,0,0,0,0,0,4.6,3.4000002,5.4000001,4.1000001,"heinz32"
11,0,0,0,0,0,0,0,0,4.6,3.4000002,5.6000002,4.5000002,"heinz32"
11,0,1,0,0,0,0,0,0,4.6,3.3,4.6,4.8,"heinz32"
11,0,0,0,0,0,0,0,0,4.6,3.3,4.6,4.8,"heinz32"
11,0,0,0,0,0,0,0,0,4.6,3.0999999,4.8,3.5999998,"heinz32"
11,0,0,0,0,0,1,0,0,4.6,2.9999999,4.6,4.8,"heinz32"
11,0,0,0,0,0,0,0,0,4.4,2.9999999,4.6,5.0000001,"heinz32"
11,0,1,0,0,0,1,0,0,4.4,2.7000001,4.6,4.8999999,"heinz32"
11,0,0,0,0,0,0,0,0,7.1999997,2.9999999,4.8,8.6999997,"heinz32"
11,0,0,0,0,0,0,0,1,4.8,2.9999999,4.6,4.1000001,"heinz32"
11,0,0,0,0,0,0,0,1,4.8999999,2.9999999,4.6999998,4.1000001,"heinz32"
11,0,0,0,0,0,1,0,0,3.0999999,1.2,4.6,4.1000001,"heinz32"
11,0,0,0,0,0,0,0,0,4.8,2.9999999,4.4,4.1000001,"heinz32"
11,0,0,0,0,0,0,0,0,4.8,2.9999999,4.4,4.1000001,"heinz32"
12,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.4000002,"heinz32"
12,0,0,0,0,0,0,0,0,4.6,2.2,5.0000001,3.4000002,"heinz32"
12,0,1,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,"heinz32"
12,0,1,0,0,0,0,0,0,5.0000001,2.2,3.9999999,3.0999999,"heinz32"
12,0,1,0,0,0,0,0,0,5.2999999,3.0999999,4.1000001,3.2000002,"heinz32"
12,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,"heinz32"
12,0,0,0,0,0,0,0,0,5.0000001,3.0999999,5.0000001,3.4000002,"heinz32"
12,0,0,0,0,1,0,0,0,5.2000001,3.5999998,3.2000002,3.7,"heinz28"
12,0,1,0,0,0,0,1,0,5.0000001,3.0999999,4.4,3.7,"heinz32"
13,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,"heinz32"
13,0,0,0,0,0,0,0,0,4.6,1.5,4.6999998,3.0999999,"heinz32"
13,0,0,1,0,0,0,0,0,4.6,3.4000002,4.3000001,3.0999999,"heinz28"
13,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz32"
13,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz41"
13,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,"heinz32"
13,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,3.0999999,"heinz28"
13,0,0,0,0,0,0,0,0,2.9999999,3.4000002,4.3000001,3.0999999,"heinz41"
14,0,0,0,0,0,0,0,0,4.6,2.8999999,5.0000001,4.1000001,"heinz32"
14,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,4.1000001,"heinz32"
14,0,0,0,0,0,0,0,0,4.6,3.4000002,5.6000002,4.5000002,"heinz32"
14,0,0,0,0,0,0,0,0,4.6,2.5,4.8,3.7,"heinz32"
14,0,0,0,0,0,0,0,0,4.6,3.0999999,4.8999999,4.4,"heinz32"
14,0,0,0,0,0,0,0,1,4.6,2.8000001,5.0000001,3.5999998,"heinz32"
14,0,0,0,0,0,0,0,1,4.6,3.0999999,1.7000001,3.5999998,"heinz28"
14,0,0,0,0,0,0,0,1,4.6,2.7000001,2.8999999,3.5999998,"heinz32"
15,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.4000002,"heinz28"
15,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.0999999,"heinz28"
15,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.4000002,"hunts32"
15,0,0,0,0,0,0,0,0,4.6,3.7,4.6999998,3.4000002,"hunts32"
15,0,0,0,0,0,0,0,0,2.9999999,1.7000001,2.6000001,1.8999999,"heinz41"
15,0,1,0,0,0,0,0,0,5.0000001,2.5,4.6999998,2.9999999,"heinz32"
15,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,"hunts32"
15,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,"hunts32"
15,0,0,0,0,0,0,1,0,5.0000001,2.6000001,4.6999998,3.0999999,"heinz28"
15,0,0,0,0,0,0,0,0,4.6,3.4000002,4.6999998,3.0999999,"heinz41"
15,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.5000002,2.8000001,"hunts32"
15,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,"hunts32"
15,0,1,0,0,0,0,0,0,5.2999999,3.2000002,3.9000001,3.2000002,"heinz28"
15,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.0999999,"heinz28"
15,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,"heinz28"
15,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.6000001,"heinz28"
15,0,1,0,0,0,0,0,0,5.0000001,3.0999999,5.0000001,3.4000002,"heinz32"
15,0,0,0,1,0,0,0,0,5.0000001,3.7,5.0000001,2.5,"hunts32"
15,0,0,0,0,0,0,0,0,5.0000001,3.7,4.3000001,2.9999999,"hunts32"
15,0,0,0,0,0,0,0,0,5.0000001,3.7,5.2999999,3.7,"heinz28"
15,0,0,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,"heinz32"
15,0,0,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,"heinz28"
16,0,1,0,0,0,0,0,0,4.6,3.4000002,5.6000002,4.6999998,"heinz32"
16,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,"heinz32"
16,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.1000001,2.9999999,"hunts32"
16,0,0,0,0,0,1,0,0,5.0000001,1.2,4.1000001,3.5,"heinz32"
16,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.1999999,3.5,"hunts32"
16,0,1,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,"heinz32"
16,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,3.0999999,"hunts32"
16,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,"heinz28"
16,0,0,1,0,0,0,0,0,5.2000001,3.5999998,3.2000002,3.7,"hunts32"
16,0,0,0,0,0,0,0,0,4.6,2.2,4.1999999,3.3,"heinz32"
17,0,0,0,0,0,0,0,0,4.6,3.3,4.6999998,5.2000001,"heinz32"
17,0,0,0,0,0,0,0,0,7,2.9999999,4.8,6.3000001,"heinz32"
17,0,0,0,0,0,0,0,1,4.8,2.7000001,4.6,4.1000001,"heinz32"
17,0,0,0,0,0,1,0,0,3.0999999,1.2,4.6,4.1000001,"heinz32"
17,0,1,0,0,0,0,0,0,4.8,2.8999999,5.0000001,3.4000002,"hunts32"
17,0,0,0,0,1,0,0,0,4.6,3.2000002,4.4,4.1000001,"heinz32"
17,0,0,0,0,0,0,0,0,4.8999999,1.5,5.0000001,4.1000001,"heinz32"
17,0,0,0,0,1,0,0,0,5.0000001,3.2000002,5.0000001,4.1000001,"heinz41"
18,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.9000001,"heinz32"
18,0,0,0,0,0,0,0,1,4.6,3.0999999,1.7000001,3.5999998,"heinz28"
18,0,0,0,0,0,1,0,0,5.0000001,1.2,4.1000001,3.5,"heinz32"
18,0,0,0,0,0,0,0,0,5.0000001,1.5,4.6999998,3.5,"heinz32"
18,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,"heinz28"
19,0,0,0,0,0,0,0,0,4.6,3.4000002,3.9000001,3.0999999,"heinz28"
19,0,0,0,0,0,0,0,0,4.6,2.9999999,4.1000001,2.9999999,"heinz28"
19,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz32"
19,0,0,0,0,0,0,0,0,4.8999999,2.9999999,3.9000001,3.9999999,"heinz32"
19,0,1,0,0,0,0,0,0,4.6,3.4000002,4.6999998,3.0999999,"heinz32"
19,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,"heinz32"
20,0,0,0,0,0,0,0,0,4.6,3.7,5.0000001,4.1000001,"heinz28"
20,0,0,0,0,0,0,0,0,4.6,2.8000001,4.8999999,3.9999999,"heinz32"
20,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,"heinz32"
20,0,0,0,0,0,0,0,1,4.6,3.4000002,4.4,3.3,"heinz32"
20,0,0,0,0,0,0,0,0,3.2000002,2.9999999,4.3000001,2.8999999,"heinz41"
20,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,"heinz32"
20,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.6,3.0999999,"heinz32"
21,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.5,2.9999999,"heinz28"
21,1,0,0,0,0,0,0,0,2.8999999,3.2000002,3.4000002,2.8000001,"heinz41"
21,0,0,0,0,0,0,0,0,5.0000001,3.2000002,4.6999998,3.0999999,"heinz28"
21,0,0,0,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,"heinz28"
21,0,0,0,0,0,0,0,0,4.5000002,2.1,4.3000001,3.4000002,"heinz32"
21,0,1,1,0,0,0,1,0,5.2000001,3.0999999,3.5,3.7,"heinz28"
22,0,1,0,0,0,0,0,0,4.6,3.4000002,5.6000002,4.6999998,"heinz32"
22,0,0,0,0,0,0,0,0,4.8,2.7000001,3.2000002,3.5999998,"hunts32"
22,0,0,0,0,0,0,1,0,4.8,2.7000001,4.1000001,3.5,"hunts32"
22,0,0,0,0,0,0,1,0,4.8,3.7,4.1999999,3.5,"heinz28"
22,0,0,0,0,0,0,0,0,5.0000001,3.7,4.6999998,3.5,"heinz32"
23,0,0,0,0,0,0,0,0,4.6,1.7999999,4.8999999,3.9999999,"heinz32"
23,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,2.8000001,"hunts32"
23,0,0,0,0,0,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz41"
23,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,3.0999999,"heinz32"
23,0,1,0,0,0,1,0,0,4.1999999,2.2,4.3000001,3.0999999,"heinz32"
23,0,0,1,0,0,0,0,0,4.1999999,3.7,1.7000001,3.4000002,"heinz28"
23,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.5,"hunts32"
23,0,0,0,0,0,0,0,0,4.4,3.7,4.6,3.4000002,"heinz28"
23,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,"heinz32"
23,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,"hunts32"
23,0,0,0,0,0,0,0,0,4.6,2.2,4.1999999,3.3,"heinz32"
23,0,0,1,0,0,0,0,0,4.4,3.7,3.5,3.4000002,"hunts32"
24,0,0,0,0,0,1,1,0,4.6,2.7000001,4.6,4.8,"heinz32"
24,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,"heinz32"
24,0,0,0,0,0,0,1,0,4.8999999,2.9999999,2.1,3.5,"heinz28"
24,0,0,0,0,0,0,0,1,5.2000001,2.9999999,4.6,4.1000001,"heinz28"
24,0,0,0,0,0,0,0,0,4.8,2.7000001,4.1000001,3.3,"heinz28"
24,0,0,0,0,0,0,0,0,4.8,2.9999999,4.4,4.1000001,"heinz32"
24,0,0,0,0,1,0,0,0,4.8,3.2000002,4.4,4.1000001,"heinz32"
24,0,0,0,0,0,0,0,0,4.5000002,3.2000002,5.0000001,4.1000001,"heinz32"
24,0,0,0,0,0,0,1,0,5.0000001,3.2000002,5.0000001,4.3000001,"heinz32"
24,0,1,0,0,1,0,0,0,4.6,3.2000002,5.0000001,4.1000001,"heinz32"
25,0,0,0,0,0,0,0,0,4.6,3.4000002,4.5000002,3.5,"heinz32"
25,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.7,"heinz32"
25,0,1,0,0,1,0,0,0,5.0000001,3.7,3.9999999,3.4000002,"heinz32"
25,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,"heinz32"
25,0,0,1,0,0,0,0,0,5.0999999,3.4000002,3.9999999,3.0999999,"heinz32"
25,0,0,0,0,0,0,0,0,4.6,3.0999999,4.6999998,3.0999999,"heinz28"
25,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,"heinz32"
26,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,"heinz32"
26,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,"heinz32"
26,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,"heinz32"
26,0,0,0,0,0,0,0,0,4.8999999,3.5,4.1999999,4.1999999,"heinz28"
26,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,"hunts32"
27,0,0,0,0,0,0,0,0,4.6,3.7,5.0000001,3.9999999,"heinz32"
27,0,0,0,0,0,0,0,0,4.6,1.7999999,4.8999999,3.9999999,"heinz32"
27,0,0,0,0,0,0,0,0,4.6,2.8000001,5.0000001,3.9000001,"heinz32"
27,0,0,0,0,0,0,0,0,4.6,3.4000002,4.5000002,3.0999999,"heinz32"
27,0,0,1,0,0,0,0,0,4.6,3.4000002,3.9000001,3.0999999,"heinz32"
27,0,1,0,0,1,0,0,0,5.0000001,3.0999999,3.9999999,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,"heinz32"
27,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,"heinz32"
27,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,"heinz32"
27,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,"heinz32"
27,0,1,0,0,0,0,0,0,4.1999999,3.0999999,4.6,3.0999999,"heinz32"
27,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.5000002,3.0999999,"heinz32"
27,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.3,"heinz32"
27,0,0,1,0,0,0,0,0,4.1999999,3.7,3.0999999,3.4000002,"heinz28"
27,0,0,0,0,0,0,0,0,4.1999999,2.1,4.6,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,"heinz32"
27,0,0,1,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,"heinz28"
27,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,"heinz32"
27,0,0,0,0,0,0,1,0,4.4,2.1,4.3000001,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,4.5000002,3.7,3.9999999,3.4000002,"heinz32"
27,0,0,1,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,4.5000002,2.2,4.1999999,3.4000002,"heinz32"
27,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,"heinz32"
28,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,"heinz32"
28,0,0,0,0,0,1,1,0,4.6,2.9999999,4.6,4.8,"heinz32"
28,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,"heinz28"
28,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,"heinz28"
28,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,"heinz32"
28,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,"heinz28"
28,0,0,0,0,0,0,0,0,5.0000001,2.5,4.6999998,3.0999999,"heinz32"
28,0,0,0,0,0,0,0,0,4.8,2.9999999,4.6,4.1000001,"heinz32"
28,0,0,0,1,0,0,0,0,5.0000001,3.4000002,4.5000002,2.8000001,"hunts32"
28,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,2.2,"hunts32"
28,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,"hunts32"
28,0,0,0,0,0,0,0,0,4.8999999,1.5,5.0000001,4.1000001,"heinz32"
28,0,0,0,1,0,0,0,0,5.0000001,3.7,3.2000002,2.8000001,"heinz28"
28,0,0,1,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,"heinz28"
29,0,0,0,0,0,0,0,0,4.6,3.9999999,5.2000001,3.7,"heinz28"
29,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.7,"heinz28"
29,0,0,0,0,0,0,0,0,4.6,3.7,4.6999998,3.7,"heinz28"
29,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,3.4000002,"heinz28"
29,0,1,0,0,0,0,0,0,5.0000001,2.8000001,3.5,2.9999999,"heinz28"
29,1,0,0,0,0,0,0,0,4.8999999,2.9999999,4.3000001,2.9999999,"heinz41"
29,0,0,0,0,0,0,0,0,4.3000001,3.3,4.6999998,3.0999999,"heinz28"
29,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,"heinz28"
