"year","ahe","sex"
1992,25.6935691833496,"male"
1992,12.2882289886475,"male"
1992,22.3422355651855,"male"
1992,26.252124786377,"female"
1992,21.2251205444336,"female"
1992,35.0229606628418,"male"
1992,14.3628644943237,"female"
1992,13.4053401947021,"female"
1992,24.2897319793701,"female"
1992,22.7890796661377,"male"
1992,6.14411449432373,"female"
1992,15.9587373733521,"female"
1992,11.1711177825928,"female"
1992,11.1711177825928,"female"
1992,21.2251205444336,"female"
1992,22.3422355651855,"female"
1992,12.8467845916748,"female"
1992,15.0810079574585,"male"
1992,20.4271869659424,"female"
1992,17.4269428253174,"male"
1992,15.9587373733521,"female"
1992,11.6179618835449,"female"
1992,17.2354373931885,"female"
1992,15.0810079574585,"male"
1992,14.0436906814575,"male"
1992,26.8106803894043,"female"
1992,17.7844181060791,"female"
1992,12.6125507354736,"female"
1992,19.5494556427002,"male"
1992,23.4593467712402,"female"
1992,16.7566757202148,"male"
1992,17.8737869262695,"female"
1992,6.05102157592773,"male"
1992,29.3976764678955,"female"
1992,16.7566757202148,"female"
1992,15.6842479705811,"female"
1992,28.5980587005615,"female"
1992,32.2366523742676,"female"
1992,38.5403518676758,"male"
1992,2.90449047088623,"female"
1992,33.5133514404297,"male"
1992,21.5147438049316,"female"
1992,15.9746971130371,"male"
1992,16.5332527160645,"male"
1992,15.9746971130371,"male"
1992,11.1711177825928,"female"
1992,29.0449047088623,"female"
1992,22.3422355651855,"female"
1992,14.5224523544312,"male"
1992,8.71347141265869,"male"
1992,14.6240081787109,"male"
1992,19.91650390625,"female"
1992,17.3152313232422,"male"
1992,15.9746971130371,"female"
1992,10.4263753890991,"male"
1992,20.7834739685059,"male"
1992,19.5494556427002,"female"
1992,12.5675058364868,"female"
1992,33.5133514404297,"female"
1992,15.1927194595337,"female"
1992,20.7782764434814,"female"
1992,10.6125602722168,"female"
1992,27.5596771240234,"male"
1992,10.922869682312,"male"
1992,19.5494556427002,"female"
1992,12.9896697998047,"male"
1992,20.6665668487549,"male"
1992,17.3772926330566,"female"
1992,19.3346252441406,"female"
1992,18.9908981323242,"female"
1992,18.4323425292969,"female"
1992,17.8737869262695,"female"
1992,14.6083831787109,"female"
1992,27.927791595459,"male"
1992,11.7296733856201,"female"
1992,25.1350116729736,"female"
1992,22.980583190918,"female"
1992,16.7566757202148,"female"
1992,15.9587373733521,"female"
1992,14.2990293502808,"female"
1992,16.1981182098389,"female"
1992,11.7296733856201,"male"
1992,14.5224523544312,"female"
1992,22.3422355651855,"male"
1992,11.6432733535767,"female"
1992,22.3422355651855,"male"
1992,11.1711177825928,"female"
1992,12.2882289886475,"male"
1992,15.7326564788818,"female"
1992,10.0540046691895,"female"
1992,25.7794990539551,"female"
1992,23.3352222442627,"male"
1992,16.8807983398437,"female"
1992,15.4906148910522,"male"
1992,18.4323425292969,"female"
1992,5.58555889129639,"male"
1992,9.8747091293335,"female"
1992,4.84081697463989,"male"
1992,30.7205715179443,"male"
1992,20.7217235565186,"female"
1992,18.4323425292969,"male"
1992,14.6988382339478,"female"
1992,32.2366523742676,"female"
1992,26.4044570922852,"female"
1992,19.4696598052979,"female"
1992,15.9587373733521,"female"
1992,25.1350116729736,"male"
1992,26.7213115692139,"male"
1992,33.5133514404297,"male"
1992,18.253604888916,"female"
1992,8.37833786010742,"female"
1992,17.5014152526855,"male"
1992,11.7296733856201,"female"
1992,17.8737869262695,"male"
1992,33.5133514404297,"male"
1992,6.70267009735107,"male"
1992,23.518138885498,"female"
1992,19.8597640991211,"male"
1992,21.0655345916748,"female"
1992,21.2251205444336,"male"
1992,26.8106803894043,"male"
1992,12.8467845916748,"male"
1992,11.841383934021,"female"
1992,16.7566757202148,"female"
1992,25.1350116729736,"male"
1992,17.8737869262695,"male"
1992,23.682767868042,"male"
1992,19.9683704376221,"female"
1992,22.7146053314209,"female"
1992,25.2275733947754,"male"
1992,13.9638957977295,"female"
1992,19.5494556427002,"male"
1992,25.1350116729736,"male"
1992,23.4593467712402,"male"
1992,30.7205715179443,"female"
1992,19.7888355255127,"female"
1992,25.0233020782471,"female"
1992,12.9088459014893,"male"
1992,21.2251205444336,"male"
1992,22.3422355651855,"female"
1992,18.4323425292969,"female"
1992,47.4772453308105,"male"
1992,26.8106803894043,"male"
1992,28.4863471984863,"male"
1992,22.3422355651855,"male"
1992,22.3422355651855,"female"
1992,23.8317165374756,"male"
1992,13.5542888641357,"male"
1992,26.8106803894043,"male"
1992,29.789644241333,"female"
1992,14.2177848815918,"female"
1992,26.8106803894043,"male"
1992,27.927791595459,"male"
1992,14.5224523544312,"female"
1992,21.2251205444336,"male"
1992,10.6125602722168,"male"
1992,5.362135887146,"female"
1992,4.06222438812256,"male"
1992,19.9683704376221,"female"
1992,18.9908981323242,"male"
1992,8.93689346313477,"female"
1992,27.8831081390381,"male"
1992,12.4123516082764,"male"
1992,13.4053401947021,"male"
1992,8.65761566162109,"female"
1992,12.1020431518555,"male"
1992,26.252124786377,"female"
1992,13.4053401947021,"male"
1992,18.4323425292969,"male"
1992,7.07801961898804,"female"
1992,13.4053401947021,"male"
1992,19.5494556427002,"male"
1992,12.5291748046875,"male"
1992,20.1080093383789,"female"
1992,13.4053401947021,"male"
1992,13.4053401947021,"female"
1992,10.0540046691895,"male"
1992,25.1350116729736,"male"
1992,16.7566757202148,"female"
1992,16.1757774353027,"male"
1992,20.6665668487549,"female"
1992,27.4981327056885,"male"
1992,22.3422355651855,"female"
1992,21.2251205444336,"female"
1992,15.8878107070923,"male"
1992,6.97077703475952,"female"
1992,24.3733463287354,"male"
1992,14.3983287811279,"male"
1992,18.9908981323242,"female"
1992,11.0647249221802,"female"
1992,18.1855392456055,"male"
1992,18.28000831604,"male"
1992,16.5829029083252,"male"
1992,6.15652656555176,"female"
1992,5.3062801361084,"male"
1992,14.2990293502808,"female"
1992,15.4906148910522,"male"
1992,5.362135887146,"female"
1992,10.2072086334229,"female"
1992,37.9817962646484,"female"
1992,17.8737869262695,"female"
1992,15.7326564788818,"female"
1992,25.6326351165771,"male"
1992,22.9007892608643,"male"
1992,20.1080093383789,"male"
1992,11.1711177825928,"female"
1992,18.9908981323242,"male"
1992,19.5494556427002,"male"
1992,26.252124786377,"female"
1992,5.77645063400269,"male"
1992,27.8831081390381,"male"
1992,14.5224523544312,"female"
1992,12.2882289886475,"female"
1992,18.3702812194824,"female"
1992,7.02184534072876,"female"
1992,13.9638957977295,"male"
1992,6.70267009735107,"female"
1992,25.109317779541,"male"
1992,30.162015914917,"female"
1992,33.0665054321289,"male"
1992,20.1080093383789,"male"
1992,23.4593467712402,"male"
1992,13.0305490493774,"female"
1992,17.8737869262695,"male"
1992,20.3314323425293,"female"
1992,27.3468933105469,"male"
1992,13.8452339172363,"female"
1992,13.6846179962158,"male"
1992,22.3422355651855,"female"
1992,8.37833786010742,"male"
1992,22.3422355651855,"female"
1992,16.1981182098389,"male"
1992,22.3422355651855,"female"
1992,10.724271774292,"male"
1992,8.89667797088623,"male"
1992,23.3577899932861,"female"
1992,22.3422355651855,"male"
1992,23.2731590270996,"male"
1992,44.6844711303711,"male"
1992,17.8737869262695,"male"
1992,16.2651462554932,"male"
1992,25.1350116729736,"male"
1992,18.4323425292969,"male"
1992,18.6185283660889,"male"
1992,29.0449047088623,"male"
1992,44.6844711303711,"male"
1992,21.2251205444336,"male"
1992,9.87526702880859,"male"
1992,21.2251205444336,"female"
1992,10.3731803894043,"male"
1992,15.0810079574585,"female"
1992,30.7826328277588,"male"
1992,10.4263753890991,"male"
1992,34.6304626464844,"male"
1992,11.1711177825928,"female"
1992,11.841383934021,"female"
1992,21.2783164978027,"female"
1992,16.7566757202148,"female"
1992,20.4271869659424,"female"
1992,30.466682434082,"female"
1992,21.2251205444336,"male"
1992,7.94390535354614,"female"
1992,15.2867918014526,"female"
1992,16.7566757202148,"male"
1992,20.4271869659424,"female"
1992,27.927791595459,"male"
1992,22.3422355651855,"male"
1992,30.6407775878906,"female"
1992,23.2359237670898,"male"
1992,15.1927194595337,"male"
1992,5.80898094177246,"male"
1992,24.2572841644287,"female"
1992,27.9297771453857,"male"
1992,14.7955856323242,"female"
1992,30.7826328277588,"male"
1992,18.8667755126953,"female"
1992,25.3211994171143,"male"
1992,25.9169902801514,"male"
1992,18.253604888916,"female"
1992,11.1711177825928,"female"
1992,6.38349533081055,"female"
1992,13.9638957977295,"female"
1992,14.3219308853149,"female"
1992,15.9587373733521,"female"
1992,19.91650390625,"female"
1992,20.5734748840332,"female"
1992,16.7566757202148,"male"
1992,29.789644241333,"male"
1992,27.927791595459,"female"
1992,18.1049137115479,"male"
1992,24.1296119689941,"male"
1992,20.6665668487549,"female"
1992,8.93689346313477,"female"
1992,10.8986511230469,"male"
1992,21.2251205444336,"female"
1992,24.0179004669189,"male"
1992,26.2787227630615,"female"
1992,26.4044570922852,"male"
1992,17.3772926330566,"female"
1992,28.3994617462158,"female"
1992,12.3627023696899,"female"
1992,18.6185283660889,"male"
1992,30.7205715179443,"male"
1992,23.4593467712402,"female"
1992,19.9904193878174,"female"
1992,22.3422355651855,"male"
1992,19.0168781280518,"male"
1992,20.6665668487549,"female"
1992,26.8106803894043,"male"
1992,19.5494556427002,"male"
1992,20.8527507781982,"male"
1992,20.1943607330322,"male"
1992,21.3492450714111,"male"
1992,12.8467845916748,"male"
1992,50.2700233459473,"female"
1992,17.3152313232422,"female"
1992,12.1094903945923,"male"
1992,10.724271774292,"male"
1992,6.14411449432373,"female"
1992,9.49544906616211,"male"
1992,24.1296119689941,"female"
1992,6.09333658218384,"male"
1992,17.4269428253174,"male"
1992,13.941554069519,"male"
1992,20.7463607788086,"female"
1992,13.4053401947021,"male"
1992,11.3200645446777,"female"
1992,10.6125602722168,"male"
1992,16.7566757202148,"male"
1992,12.8467845916748,"female"
1992,15.6395635604858,"female"
1992,12.2306976318359,"female"
1992,29.3976764678955,"male"
1992,21.7836780548096,"male"
1992,22.3422355651855,"female"
1992,29.0449047088623,"male"
1992,14.5224523544312,"female"
1992,12.2882289886475,"male"
1992,17.3152313232422,"female"
1992,22.3422355651855,"female"
1992,22.3422355651855,"male"
1992,21.2251205444336,"male"
1992,17.2354373931885,"female"
1992,20.3872871398926,"male"
1992,30.162015914917,"male"
1992,11.1711177825928,"female"
1992,20.1080093383789,"male"
1992,25.9169902801514,"male"
1992,12.2882289886475,"female"
1992,20.1080093383789,"male"
1992,25.0233020782471,"female"
1992,17.8737869262695,"male"
1992,21.314489364624,"male"
1992,17.8737869262695,"female"
1992,22.9460773468018,"male"
1992,16.3740653991699,"male"
1992,13.9638957977295,"female"
1992,5.80898094177246,"male"
1992,10.2511425018311,"male"
1992,23.618932723999,"female"
1992,30.8322830200195,"male"
1992,20.7173442840576,"male"
1992,16.1071929931641,"male"
1992,6.33029985427856,"male"
1992,14.6820392608643,"female"
1992,44.6844711303711,"male"
1992,21.2251205444336,"female"
1992,27.3692359924316,"male"
1992,15.9587373733521,"male"
1992,22.3422355651855,"male"
1992,10.8287220001221,"female"
1992,11.1711177825928,"male"
1992,11.1532430648804,"female"
1992,18.4323425292969,"male"
1992,22.3422355651855,"male"
1992,9.43338775634766,"female"
1992,13.9638957977295,"male"
1992,21.2251205444336,"male"
1992,24.0179004669189,"male"
1992,16.2488975524902,"male"
1992,16.6267776489258,"male"
1992,11.1054048538208,"female"
1992,18.1530647277832,"female"
1992,8.93689346313477,"female"
1992,19.5494556427002,"female"
1992,7.81978178024292,"male"
1992,22.3422355651855,"male"
1992,15.6395635604858,"male"
1992,10.3053550720215,"male"
1992,19.5494556427002,"female"
1992,11.1711177825928,"male"
1992,26.065938949585,"male"
1992,22.9460773468018,"female"
1992,15.0810079574585,"female"
1992,13.8709526062012,"male"
1992,12.9584951400757,"male"
1992,21.3492450714111,"male"
1992,12.2882289886475,"male"
1992,29.3353519439697,"female"
1992,13.4053401947021,"female"
1992,12.2882289886475,"male"
1992,26.3141860961914,"female"
1992,16.7566757202148,"male"
1992,44.6844711303711,"male"
1992,34.6304626464844,"female"
1992,18.4323425292969,"female"
1992,20.6665668487549,"male"
1992,25.8176918029785,"female"
1992,7.07504081726074,"male"
1992,14.0355052947998,"male"
1992,20.1080093383789,"male"
1992,25.9982357025146,"male"
1992,15.6395635604858,"male"
1992,11.1711177825928,"female"
1992,11.6179618835449,"male"
1992,8.40365886688232,"female"
1992,27.927791595459,"male"
1992,22.3422355651855,"male"
1992,18.7674770355225,"female"
1992,17.8737869262695,"male"
1992,11.6151685714722,"female"
1992,19.904899597168,"male"
1992,11.7296733856201,"female"
1992,13.9638957977295,"female"
1992,26.5624313354492,"female"
1992,24.3282089233398,"male"
1992,26.8106803894043,"female"
1992,15.1812620162964,"male"
1992,22.3422355651855,"female"
1992,15.6395635604858,"female"
1992,20.3314323425293,"female"
1992,11.1711177825928,"female"
1992,22.9007892608643,"female"
1992,11.6179618835449,"female"
1992,20.3872871398926,"male"
1992,25.1350116729736,"female"
1992,13.9638957977295,"male"
1992,17.3772926330566,"male"
1992,23.4593467712402,"male"
1992,9.68163394927979,"male"
1992,12.8467845916748,"female"
1992,19.5494556427002,"female"
1992,29.0449047088623,"male"
1992,30.2551078796387,"male"
1992,10.4263753890991,"female"
1992,10.0540046691895,"female"
1992,9.48404979705811,"male"
1992,14.6240081787109,"male"
1992,16.3843040466309,"female"
1992,21.6674976348877,"male"
1992,15.6395635604858,"female"
1992,22.3422355651855,"female"
1992,11.7296733856201,"female"
1992,6.7703742980957,"male"
1992,18.879186630249,"male"
1992,5.57662153244019,"male"
1992,20.2635116577148,"male"
1992,21.1663265228271,"male"
1992,30.5735836029053,"female"
1992,20.1080093383789,"male"
1992,26.8106803894043,"female"
1992,22.6823329925537,"male"
1992,12.5675058364868,"female"
1992,16.1981182098389,"male"
1992,22.9007892608643,"male"
1992,15.8878107070923,"male"
1992,4.07280302047729,"female"
1992,24.784984588623,"male"
1992,12.7993068695068,"female"
1992,22.3422355651855,"male"
1992,25.185791015625,"male"
1992,30.4412937164307,"male"
1992,18.1530647277832,"female"
1992,27.927791595459,"male"
1992,10.0540046691895,"female"
1992,16.0864086151123,"female"
1992,26.0761795043945,"male"
1992,9.49544906616211,"female"
1992,20.3314323425293,"male"
1992,18.2771873474121,"female"
1992,14.7458744049072,"female"
1992,5.1067967414856,"male"
1992,20.8899898529053,"male"
1992,5.66260051727295,"female"
1992,15.6395635604858,"female"
1992,10.4263753890991,"male"
1992,15.547402381897,"male"
1992,10.3798294067383,"male"
1992,13.9638957977295,"male"
1992,13.4211835861206,"male"
1992,23.2731590270996,"male"
1992,18.588737487793,"male"
1992,5.93084764480591,"female"
1992,11.490291595459,"male"
1992,11.8156909942627,"male"
1992,13.4053401947021,"female"
1992,10.8918390274048,"male"
1992,8.75574016571045,"male"
1992,10.4263753890991,"male"
1992,13.3494853973389,"female"
1992,5.58555889129639,"female"
1992,15.6395635604858,"male"
1992,10.9680051803589,"male"
1992,12.2882289886475,"male"
1992,17.3772926330566,"male"
1992,12.9088459014893,"female"
1992,23.9381065368652,"male"
1992,15.4161415100098,"female"
1992,14.5224523544312,"male"
1992,20.9458446502686,"male"
1992,6.98194789886475,"male"
1992,11.374228477478,"male"
1992,10.0540046691895,"female"
1992,8.93689346313477,"female"
1992,21.7836780548096,"male"
1992,21.2251205444336,"female"
1992,16.1981182098389,"female"
1992,11.841383934021,"male"
1992,16.7566757202148,"male"
1992,13.4053401947021,"female"
1992,6.25582551956177,"female"
1992,19.5494556427002,"male"
1992,5.60586929321289,"male"
1992,23.8279914855957,"female"
1992,13.3606557846069,"female"
1992,9.27202701568604,"male"
1992,18.1530647277832,"male"
1992,15.4161415100098,"female"
1992,15.6395635604858,"male"
1992,17.8737869262695,"male"
1992,19.4986763000488,"female"
1992,12.2882289886475,"male"
1992,20.6665668487549,"male"
1992,15.0810079574585,"female"
1992,11.9158582687378,"female"
1992,10.0540046691895,"female"
1992,17.8737869262695,"female"
1992,16.7566757202148,"male"
1992,13.9638957977295,"female"
1992,13.9638957977295,"female"
1992,6.8340950012207,"male"
1992,12.1641044616699,"female"
1992,10.0540046691895,"male"
1992,7.44741106033325,"male"
1992,12.9088459014893,"male"
1992,16.1981182098389,"female"
1992,8.09285354614258,"female"
1992,16.7566757202148,"female"
1992,20.1080093383789,"male"
1992,10.0540046691895,"male"
1992,19.5494556427002,"male"
1992,30.7205715179443,"female"
1992,12.4123516082764,"female"
1992,22.3422355651855,"male"
1992,8.50450897216797,"female"
1992,9.74933815002441,"male"
1992,10.922869682312,"female"
1992,12.1889295578003,"male"
1992,8.32918453216553,"female"
1992,19.8597640991211,"male"
1992,13.4053401947021,"male"
1992,11.7804508209229,"female"
1992,16.7566757202148,"female"
1992,13.9638957977295,"male"
1992,13.4053401947021,"male"
1992,16.3098316192627,"female"
1992,22.9063758850098,"male"
1992,14.2990293502808,"male"
1992,10.3667964935303,"female"
1992,11.4193639755249,"male"
1992,14.8948221206665,"male"
1992,25.1350116729736,"male"
1992,17.4269428253174,"female"
1992,28.0519161224365,"male"
1992,14.5224523544312,"male"
1992,13.633321762085,"female"
1992,6.70267009735107,"female"
1992,16.7566757202148,"female"
1992,17.8737869262695,"male"
1992,9.83058261871338,"female"
1992,16.1981182098389,"male"
1992,10.8519420623779,"female"
1992,19.2701759338379,"male"
1992,7.84770917892456,"female"
1992,12.9584951400757,"female"
1992,14.0756072998047,"female"
1992,15.8878107070923,"male"
1992,14.5224523544312,"female"
1992,14.5224523544312,"female"
1992,13.9638957977295,"female"
1992,15.6395635604858,"female"
1992,11.6179618835449,"female"
