"ipip","wage1992","prtyid","ideol","gender"
5,0.400240004062653,6,5,1
3,0.600469946861267,3,4,1
5,0.518409967422485,3,4,1
3,0.600469946861267,2,4,1
5,0.785520017147064,7,NA,0
5,0.785520017147064,5,5,0
5,NA,4,6,1
5,NA,NA,NA,1
3,0.644749999046326,1,6,0
3,0.320780009031296,6,5,1
NA,0.385200023651123,1,3,1
3,NA,7,5,1
3,0.315829992294312,2,NA,1
4,0.785520017147064,3,3,0
3,0.518409967422485,7,6,1
5,0.614226460456848,7,6,0
3,1.10091006755829,6,5,0
4,0.600469946861267,6,5,1
3,0.600469946861267,2,4,1
3,0.785520017147064,5,NA,1
5,0.414970010519028,7,4,0
4,0.36285999417305,6,4,0
3,0.65021002292633,4,4,0
4,0.464899986982346,4,NA,1
5,0.785520017147064,5,4,1
3,0.785520017147064,2,2,0
3,0.785520017147064,1,3,1
4,0.785520017147064,7,5,0
3,0.600469946861267,5,NA,0
NA,0.511519968509674,4,NA,0
5,NA,5,4,0
4,0.673849999904633,5,6,0
3,0.785520017147064,6,5,0
4,0.673849999904633,6,5,0
3,0.614226460456848,6,6,0
3,NA,7,6,0
2,0.793409943580627,5,6,0
3,0.701979994773865,2,5,0
5,0.320780009031296,1,NA,1
3,0.487359970808029,3,3,0
4,0.394959986209869,4,5,1
NA,0.529449999332428,3,NA,0
4,0.320780009031296,1,4,1
5,0.785520017147064,2,6,0
3,0.609759986400604,2,4,1
3,0.614226460456848,3,2,0
4,0.267989993095398,1,3,1
4,0.394959986209869,4,4,1
5,0.785520017147064,3,4,0
3,0.614226460456848,5,6,0
3,0.65021002292633,7,6,0
5,0.343410015106201,4,NA,1
3,0.8400399684906,6,4,0
5,0.267989993095398,7,5,1
3,0.267989993095398,1,4,1
5,NA,1,NA,1
5,0.65021002292633,5,6,1
4,0.312420010566711,2,3,1
NA,0.511519968509674,3,5,0
NA,0.785520017147064,7,5,0
2,NA,2,4,1
NA,0.487359970808029,5,3,0
5,0.614226460456848,6,3,1
1,NA,7,6,1
5,0.265219986438751,5,4,1
3,0.343410015106201,2,NA,1
1,0.320780009031296,3,1,0
3,0.785520017147064,6,4,0
3,0.793409943580627,2,5,0
4,NA,5,NA,1
4,0.903599977493286,7,4,1
3,0.414970010519028,7,7,0
5,0.407070010900497,1,NA,1
3,0.8400399684906,5,6,0
3,0.673849999904633,1,5,0
3,0.529449999332428,5,4,1
NA,0.267989993095398,3,NA,1
5,0.785520017147064,6,NA,0
3,0.785520017147064,7,6,0
3,0.688880026340485,5,4,1
NA,0.390350013971329,3,7,0
3,0.381099998950958,4,NA,0
3,0.461620002985001,1,4,0
4,0.394959986209869,3,4,1
4,0.65021002292633,7,6,0
1,0.673849999904633,7,6,1
3,NA,5,5,1
3,0.581430017948151,3,NA,0
NA,0.511519968509674,3,2,0
3,NA,6,NA,0
3,0.343410015106201,3,NA,1
NA,0.785520017147064,2,7,1
NA,0.461620002985001,5,6,0
5,0.698559999465942,2,7,0
5,0.401980012655258,2,NA,1
5,0.785520017147064,3,4,0
4,0.387620002031326,2,NA,1
NA,0.400240004062653,2,NA,1
5,0.267989993095398,1,NA,1
NA,0.335929989814758,4,NA,0
1,0.520840048789978,6,4,0
2,0.600469946861267,4,4,0
3,0.673849999904633,1,2,0
NA,0.394959986209869,3,2,1
NA,0.394959986209869,6,6,1
NA,0.401980012655258,3,5,1
3,0.673849999904633,1,5,1
3,0.614226460456848,3,1,0
4,0.457309991121292,3,4,0
4,0.394959986209869,7,5,1
5,0.600469946861267,2,4,1
3,0.407070010900497,2,4,1
4,0.701979994773865,7,4,1
3,0.903599977493286,4,5,0
3,0.315829992294312,6,NA,0
5,0.387620002031326,1,2,1
5,0.614226460456848,1,6,0
4,0.315829992294312,4,4,0
3,0.312420010566711,5,NA,1
NA,0.600469946861267,4,3,1
NA,0.343410015106201,2,NA,0
4,0.367390006780624,NA,NA,0
4,0.440597921609879,2,4,0
5,0.343410015106201,3,4,1
2,0.400240004062653,1,4,1
NA,0.320780009031296,7,5,1
NA,0.414970010519028,5,5,0
5,0.903599977493286,7,5,0
4,0.600469946861267,6,3,1
5,0.903599977493286,5,5,0
3,0.609759986400604,5,3,1
3,0.394959986209869,6,NA,1
4,NA,6,5,0
3,0.401980012655258,3,NA,0
5,NA,2,6,1
NA,0.688880026340485,2,2,1
2,0.592509984970093,4,6,0
4,0.464700013399124,1,2,1
4,0.688880026340485,7,4,1
3,0.408399999141693,2,5,0
3,1.10091006755829,6,5,0
5,0.614226460456848,7,6,0
NA,0.267989993095398,4,NA,1
5,0.408399999141693,1,NA,1
NA,0.408399999141693,3,NA,1
NA,0.477019995450974,2,NA,0
3,0.487359970808029,4,3,0
3,0.343410015106201,3,6,1
3,0.65021002292633,3,2,1
4,NA,2,NA,1
3,0.446730017662048,3,2,0
5,0.600469946861267,5,6,1
5,0.267989993095398,NA,NA,0
3,0.600469946861267,2,3,1
NA,NA,1,NA,1
5,0.518409967422485,7,5,0
4,0.36285999417305,5,NA,0
5,0.414970010519028,4,NA,0
NA,0.400240004062653,5,NA,1
3,0.785520017147064,5,NA,1
3,0.777340054512024,7,7,0
4,0.600469946861267,2,4,1
NA,0.785520017147064,7,6,0
4,0.614226460456848,2,NA,1
NA,0.401980012655258,2,NA,0
3,0.309140026569366,7,NA,1
4,0.477019995450974,2,NA,0
3,0.394959986209869,1,1,1
5,0.381099998950958,2,4,1
4,NA,1,7,1
5,0.446730017662048,4,3,1
2,0.785520017147064,6,4,1
4,0.343410015106201,4,2,1
5,0.427269995212555,2,7,0
4,0.688880026340485,2,4,1
3,0.785520017147064,6,5,1
NA,0.511519968509674,2,5,0
4,0.440597921609879,1,NA,0
4,0.785520017147064,3,3,0
3,0.427269995212555,1,NA,0
4,0.407070010900497,3,2,1
3,0.343410015106201,4,4,0
4,0.267989993095398,2,4,0
3,0.267989993095398,1,NA,1
4,0.394959986209869,3,NA,1
3,0.343410015106201,6,4,1
4,0.343410015106201,2,4,0
5,0.592509984970093,2,4,0
3,0.3887699842453,7,NA,0
5,NA,7,6,0
4,0.461620002985001,1,NA,0
NA,0.394959986209869,4,4,1
NA,0.614226460456848,5,4,1
5,0.673849999904633,6,4,1
3,0.673849999904633,7,6,0
3,0.785520017147064,7,6,0
3,0.394959986209869,3,NA,1
5,NA,3,NA,1
3,0.343410015106201,6,6,1
4,NA,6,2,1
4,0.592509984970093,1,NA,0
3,0.487359970808029,2,2,0
1,NA,4,1,1
3,0.614226460456848,3,2,1
5,0.267989993095398,3,4,1
4,NA,6,5,0
3,NA,2,4,1
3,0.464899986982346,6,6,1
NA,0.320780009031296,7,6,1
3,0.529449999332428,1,3,0
2,0.600469946861267,7,6,1
4,0.414970010519028,7,6,0
5,0.387620002031326,5,6,1
3,0.62365996837616,1,NA,0
NA,0.785520017147064,4,NA,0
3,0.673849999904633,5,NA,1
3,0.267989993095398,4,NA,1
3,0.461620002985001,1,1,0
5,NA,7,6,1
3,0.701979994773865,6,5,0
NA,0.600469946861267,4,NA,1
3,0.267989993095398,1,6,1
5,0.364969998598099,5,3,1
4,0.343410015106201,1,4,1
NA,0.387620002031326,6,NA,1
3,0.520840048789978,4,NA,0
4,0.614226460456848,3,3,0
5,0.400240004062653,7,6,0
3,0.785520017147064,6,6,0
5,0.65021002292633,1,4,1
5,0.903599977493286,3,4,0
3,0.400240004062653,6,4,1
NA,NA,5,NA,1
2,0.364969998598099,2,NA,1
5,0.464700013399124,3,2,1
3,0.903599977493286,5,3,1
NA,0.315829992294312,1,NA,1
4,0.511519968509674,5,NA,0
2,NA,6,4,1
4,0.315829992294312,3,3,1
3,0.400240004062653,6,4,1
5,0.407070010900497,3,4,1
4,0.335929989814758,2,1,0
4,NA,4,4,1
NA,NA,3,NA,1
4,0.320780009031296,5,NA,1
3,0.600469946861267,2,4,1
3,0.446730017662048,1,4,0
5,0.343410015106201,2,NA,1
NA,1.13774001598358,1,1,0
3,0.518409967422485,1,4,0
5,0.8400399684906,7,7,0
1,0.408399999141693,3,2,1
5,NA,2,NA,1
3,0.785520017147064,5,NA,0
5,0.545379996299744,4,4,0
3,0.309140026569366,3,4,0
NA,0.400240004062653,5,4,1
3,0.315829992294312,NA,NA,0
4,0.903599977493286,5,5,0
3,0.189989998936653,4,NA,1
2,0.367390006780624,4,4,0
5,0.315829992294312,7,6,0
5,0.267989993095398,2,1,1
3,0.390350013971329,4,3,0
5,0.440597921609879,5,7,0
2,0.343410015106201,1,2,1
3,0.785520017147064,2,3,1
3,NA,2,NA,1
3,0.65021002292633,7,NA,1
3,0.315829992294312,1,3,1
NA,0.673849999904633,4,6,0
NA,0.315829992294312,3,2,0
2,0.261489987373352,2,5,1
3,NA,5,5,1
3,0.267989993095398,4,NA,1
3,NA,6,5,0
NA,0.394959986209869,6,NA,1
4,0.614226460456848,4,4,0
1,0.461620002985001,5,5,0
1,0.903599977493286,6,5,0
4,0.461620002985001,1,1,0
5,0.777340054512024,5,5,0
3,0.903599977493286,5,5,0
4,0.265219986438751,3,NA,0
3,0.267989993095398,7,4,1
4,0.777340054512024,3,3,0
3,0.644749999046326,2,2,0
3,0.614226460456848,7,6,1
4,0.785520017147064,7,6,0
NA,0.320780009031296,1,4,1
NA,0.487359970808029,2,NA,0
3,0.75151002407074,1,NA,0
5,NA,3,NA,1
3,0.545379996299744,5,6,0
3,0.644749999046326,7,5,1
3,NA,1,2,1
5,0.688880026340485,6,3,0
4,0.644749999046326,3,3,0
3,0.785520017147064,3,2,1
4,0.414970010519028,1,6,0
3,0.401980012655258,4,NA,1
4,NA,2,NA,1
3,0.8400399684906,1,3,1
3,NA,6,6,1
3,0.394959986209869,5,NA,1
3,NA,3,NA,1
4,0.609759986400604,3,3,0
3,0.511519968509674,3,4,0
3,0.367390006780624,2,3,1
3,0.8400399684906,4,3,0
4,NA,3,2,1
3,0.320780009031296,1,NA,1
5,0.592509984970093,6,5,1
3,0.592509984970093,6,5,0
3,0.644749999046326,2,2,1
NA,0.903599977493286,5,5,0
2,0.701979994773865,5,5,0
NA,0.461620002985001,4,4,0
4,0.487359970808029,5,6,0
4,0.673849999904633,2,3,1
2,0.614226460456848,4,4,0
3,0.36285999417305,4,4,0
3,NA,4,4,1
3,0.581430017948151,4,4,0
5,0.343410015106201,2,NA,1
3,0.609759986400604,5,6,1
4,0.600469946861267,2,5,1
2,0.343410015106201,3,3,1
5,0.408399999141693,5,4,1
3,0.511519968509674,3,NA,0
NA,0.189989998936653,3,5,1
5,0.614226460456848,4,NA,1
3,0.688880026340485,6,4,1
5,0.315829992294312,1,NA,1
3,0.785520017147064,4,4,0
3,0.408600002527237,1,NA,1
3,0.267989993095398,5,3,1
4,NA,7,3,0
4,0.511519968509674,4,NA,0
5,0.335929989814758,2,NA,0
5,0.401980012655258,1,2,1
4,0.688880026340485,1,NA,1
1,0.189989998936653,1,NA,1
1,0.84213000535965,2,1,0
3,NA,6,5,1
4,0.267989993095398,2,NA,1
4,NA,4,NA,1
NA,0.394959986209869,6,6,1
5,0.511519968509674,2,5,0
5,NA,7,4,1
5,0.614226460456848,5,7,0
1,0.343410015106201,2,4,0
3,0.785520017147064,4,4,1
4,0.343410015106201,4,5,1
4,0.440597921609879,4,NA,0
3,0.315829992294312,2,2,0
5,0.532429993152618,4,4,0
3,0.320780009031296,3,NA,1
1,0.336679995059967,6,5,0
4,0.394959986209869,7,3,1
4,0.390350013971329,4,NA,0
1,0.793409943580627,3,4,0
3,0.673849999904633,5,4,0
5,0.400240004062653,4,4,0
5,0.614226460456848,6,5,0
5,0.532429993152618,5,6,1
4,0.408399999141693,2,NA,0
3,0.343410015106201,5,NA,0
1,0.644749999046326,6,6,0
3,0.8400399684906,4,NA,1
3,NA,5,4,1
3,NA,2,7,1
3,0.464700013399124,5,4,1
3,0.581430017948151,5,5,0
3,0.312420010566711,3,NA,1
3,0.320780009031296,1,NA,1
NA,0.408600002527237,1,NA,1
4,0.267989993095398,4,5,1
NA,0.267989993095398,2,NA,1
3,0.785520017147064,3,2,0
2,0.427269995212555,2,6,0
5,0.408399999141693,NA,3,0
3,0.394959986209869,3,4,1
5,0.267989993095398,6,4,0
3,0.614226460456848,7,5,0
5,0.518409967422485,5,7,0
3,0.84213000535965,3,2,1
4,0.312420010566711,1,4,1
5,0.312420010566711,2,4,1
3,0.394959986209869,2,4,1
4,0.609759986400604,5,4,1
5,0.468820005655289,NA,4,1
4,0.385200023651123,3,4,0
NA,1.13774001598358,2,3,0
3,0.532429993152618,7,6,0
3,0.614226460456848,2,4,0
NA,0.644749999046326,3,4,1
4,0.320780009031296,2,NA,1
5,0.609759986400604,2,NA,1
4,0.343410015106201,3,5,0
4,0.662460029125214,4,3,0
5,0.600469946861267,3,4,1
2,0.320780009031296,1,2,0
2,0.312420010566711,3,4,0
4,0.62365996837616,1,4,0
NA,0.600469946861267,NA,4,1
3,0.614226460456848,5,4,0
3,NA,5,NA,1
3,0.189989998936653,2,6,1
3,0.408600002527237,1,3,1
3,0.401980012655258,5,NA,1
3,0.261489987373352,5,6,1
NA,0.511519968509674,2,NA,0
4,0.407070010900497,3,4,1
3,NA,6,NA,1
5,0.532429993152618,6,6,1
3,0.461620002985001,5,NA,0
NA,NA,4,5,1
1,NA,2,NA,0
3,0.335929989814758,5,4,0
4,0.343410015106201,2,2,1
4,0.614226460456848,1,2,0
NA,0.614226460456848,1,2,0
3,0.8400399684906,7,6,0
4,0.487359970808029,2,3,0
4,0.532429993152618,7,4,1
4,0.464899986982346,2,NA,0
4,0.408600002527237,3,4,0
NA,0.401980012655258,5,5,0
4,0.701979994773865,3,NA,0
3,0.387620002031326,5,7,1
NA,0.312420010566711,2,6,1
3,0.312420010566711,5,4,1
5,0.600469946861267,7,2,0
5,0.532429993152618,7,6,0
3,0.408399999141693,1,3,0
4,0.511519968509674,1,7,0
3,0.662460029125214,6,4,0
5,0.364969998598099,6,NA,1
3,0.343410015106201,5,NA,0
1,NA,3,2,1
3,0.511519968509674,4,NA,0
4,0.673849999904633,4,NA,1
4,0.315829992294312,7,4,0
3,0.427269995212555,7,2,0
4,0.343410015106201,2,5,1
3,0.408399999141693,3,5,1
3,0.315829992294312,3,4,1
NA,NA,6,6,1
3,0.401980012655258,4,5,0
5,0.408399999141693,4,4,1
5,0.401980012655258,1,NA,1
4,NA,3,4,0
5,NA,6,5,1
5,0.315829992294312,4,4,0
5,0.394959986209869,5,6,1
3,0.461620002985001,6,5,0
4,0.189989998936653,2,NA,1
4,NA,1,2,1
5,NA,1,4,1
3,0.673849999904633,5,5,1
4,0.511519968509674,4,NA,0
3,0.387620002031326,6,5,0
3,0.592509984970093,2,4,0
3,0.267989993095398,4,4,1
NA,0.785520017147064,6,6,0
3,0.36285999417305,2,NA,1
5,0.408399999141693,5,6,0
4,0.267989993095398,6,7,1
1,NA,5,4,1
5,0.614226460456848,6,5,1
5,0.401980012655258,3,NA,1
3,0.903599977493286,6,4,0
4,0.407070010900497,3,6,1
2,0.457309991121292,6,NA,0
2,0.644749999046326,5,4,0
4,0.62365996837616,7,6,0
4,0.267989993095398,2,7,1
3,0.414970010519028,5,2,0
4,NA,6,5,0
3,0.609759986400604,7,NA,1
3,0.785520017147064,1,4,1
4,0.903599977493286,6,3,0
1,0.609759986400604,3,6,1
5,0.62365996837616,2,4,0
3,NA,NA,NA,1
3,0.400240004062653,1,2,1
4,0.614226460456848,7,6,1
5,0.614226460456848,2,4,0
NA,0.518409967422485,1,4,0
NA,0.785520017147064,5,4,0
5,0.614226460456848,6,3,1
4,0.427269995212555,3,NA,0
3,NA,5,4,1
5,0.267989993095398,4,4,0
3,0.903599977493286,4,4,0
5,0.688880026340485,6,4,1
5,0.312420010566711,6,4,1
3,0.532429993152618,1,5,0
NA,0.673849999904633,6,4,1
3,0.309140026569366,4,NA,0
3,0.785520017147064,6,5,1
4,0.600469946861267,5,7,1
5,NA,1,4,1
4,0.487359970808029,5,NA,0
4,NA,5,3,0
4,0.785520017147064,6,7,0
1,0.644749999046326,3,2,0
1,0.309140026569366,5,5,0
4,0.673849999904633,3,2,0
5,0.532429993152618,2,NA,0
5,0.315829992294312,1,NA,1
3,0.440597921609879,4,7,0
3,0.343410015106201,5,6,1
3,0.320780009031296,2,NA,1
5,0.364969998598099,1,6,1
5,NA,2,1,1
4,NA,5,5,1
3,0.464700013399124,5,NA,1
NA,0.487359970808029,7,NA,0
3,0.461620002985001,7,4,0
5,0.315829992294312,1,7,0
2,0.84213000535965,3,1,1
3,NA,3,NA,1
3,0.600469946861267,6,4,1
3,0.487359970808029,4,5,0
3,0.487359970808029,1,4,0
3,0.785520017147064,6,4,0
4,0.343410015106201,3,4,1
5,NA,6,6,1
3,0.387620002031326,4,NA,1
5,0.614226460456848,6,5,1
NA,0.343410015106201,2,3,0
5,0.315829992294312,2,4,0
5,0.785520017147064,7,5,0
3,0.532429993152618,6,4,1
1,NA,7,6,1
3,0.903599977493286,2,3,0
3,0.343410015106201,5,6,0
3,0.261489987373352,3,NA,1
3,0.688880026340485,5,3,1
4,0.400240004062653,5,NA,1
3,0.65021002292633,2,3,1
NA,NA,4,NA,1
3,NA,1,3,1
3,0.785520017147064,3,2,1
3,0.401980012655258,4,4,0
NA,0.390350013971329,2,6,0
3,NA,6,NA,1
3,0.785520017147064,6,6,0
3,0.84213000535965,2,3,1
1,0.320780009031296,1,4,1
4,NA,2,3,0
3,0.785520017147064,3,3,0
3,0.461620002985001,1,NA,1
3,0.511519968509674,7,7,0
3,0.36285999417305,3,5,1
NA,0.793409943580627,2,2,1
3,0.477019995450974,1,4,0
3,0.614226460456848,5,5,0
3,0.381099998950958,NA,NA,1
4,0.367390006780624,2,4,0
2,0.644749999046326,2,4,0
3,0.600469946861267,5,6,0
3,0.408399999141693,4,4,1
3,0.600469946861267,2,4,1
5,0.614226460456848,4,4,0
5,0.614226460456848,6,NA,0
4,NA,5,4,1
5,NA,6,4,1
4,NA,1,NA,1
NA,0.267989993095398,2,NA,1
2,0.394959986209869,2,3,1
2,0.407070010900497,5,NA,1
3,0.394959986209869,5,3,1
3,0.394959986209869,3,3,1
4,0.785520017147064,6,6,0
5,0.487359970808029,7,3,0
5,NA,3,4,1
5,0.401980012655258,1,1,0
3,0.343410015106201,5,3,1
4,0.8400399684906,3,4,0
4,0.785520017147064,2,4,0
5,0.592509984970093,4,6,0
4,NA,6,4,1
5,0.785520017147064,6,4,0
5,0.394959986209869,2,4,1
3,0.84213000535965,3,3,0
NA,0.394959986209869,NA,NA,1
4,NA,7,5,1
5,NA,6,NA,1
3,0.312420010566711,2,5,1
3,NA,3,NA,1
4,0.446730017662048,2,4,0
3,0.581430017948151,2,3,0
3,0.609759986400604,1,2,1
4,0.394959986209869,2,NA,1
3,0.688880026340485,4,4,1
5,0.511519968509674,1,6,0
3,0.688880026340485,1,2,0
NA,0.644749999046326,4,3,0
5,0.592509984970093,4,4,0
5,0.320780009031296,2,NA,1
NA,0.785520017147064,6,6,0
4,0.600469946861267,5,3,1
NA,0.511519968509674,6,6,0
3,0.903599977493286,6,5,0
3,0.785520017147064,1,2,1
3,0.532429993152618,3,1,0
3,0.65021002292633,4,4,1
5,0.614226460456848,2,3,1
NA,0.511519968509674,1,7,0
1,NA,5,NA,1
4,0.440597921609879,3,NA,0
3,0.267989993095398,6,4,1
3,0.785520017147064,2,4,1
5,NA,2,4,1
3,1.13774001598358,3,4,0
3,0.320780009031296,6,NA,1
5,0.532429993152618,1,4,1
5,0.600469946861267,5,6,1
1,0.785520017147064,5,5,0
3,0.785520017147064,5,5,1
NA,NA,3,NA,1
NA,0.688880026340485,6,5,0
2,0.400240004062653,2,4,1
NA,0.688880026340485,5,5,1
5,0.673849999904633,6,5,1
3,0.407070010900497,7,5,1
3,0.785520017147064,5,6,1
4,1.10091006755829,6,5,0
4,0.401980012655258,7,2,0
5,0.600469946861267,6,5,0
3,0.614226460456848,2,5,0
3,0.343410015106201,1,3,1
3,NA,1,2,1
5,0.785520017147064,7,5,1
5,0.609759986400604,5,4,1
2,0.65021002292633,3,2,0
2,1.13774001598358,1,2,0
3,0.407070010900497,4,NA,1
4,0.3887699842453,2,4,0
4,0.65021002292633,5,6,0
4,0.903599977493286,4,4,0
NA,0.406390011310577,2,NA,1
3,NA,1,2,1
2,0.609759986400604,2,2,1
5,0.592509984970093,7,NA,0
3,0.688880026340485,3,5,1
5,0.701979994773865,5,5,0
2,1.10091006755829,1,1,1
NA,0.408600002527237,2,NA,1
NA,0.414970010519028,5,6,0
4,0.364969998598099,6,4,1
4,0.673849999904633,4,4,1
4,0.267989993095398,1,5,1
5,0.477019995450974,6,2,0
NA,0.309140026569366,5,5,0
3,0.394959986209869,2,2,1
4,0.592509984970093,1,NA,0
3,0.785520017147064,2,NA,0
4,0.785520017147064,6,3,1
5,NA,1,NA,1
3,0.644749999046326,1,4,1
3,0.785520017147064,4,4,0
2,0.320780009031296,7,6,1
NA,NA,2,4,1
5,0.407070010900497,1,5,1
NA,0.600469946861267,1,4,1
4,0.600469946861267,6,4,1
3,0.407070010900497,4,4,1
2,0.688880026340485,5,5,1
NA,0.320780009031296,1,6,1
NA,NA,6,5,1
5,0.785520017147064,1,4,0
5,0.62365996837616,5,4,0
3,0.320780009031296,5,NA,1
5,0.340220004320145,7,4,1
NA,0.785520017147064,1,2,0
1,0.532429993152618,7,4,0
3,0.614226460456848,2,2,1
2,0.261489987373352,3,NA,1
NA,0.532429993152618,1,2,0
3,0.400240004062653,5,4,1
5,0.785520017147064,7,5,0
2,0.320780009031296,1,2,0
3,NA,4,4,1
4,0.267989993095398,1,3,1
3,0.386619985103607,5,4,0
3,0.427269995212555,6,5,1
3,NA,6,NA,1
4,0.394959986209869,5,4,1
3,0.644749999046326,7,6,1
4,0.408399999141693,2,4,0
4,0.461620002985001,5,4,0
3,0.785520017147064,7,NA,0
1,NA,1,5,1
3,NA,3,4,1
NA,0.532429993152618,1,NA,0
4,0.785520017147064,4,5,0
NA,0.609759986400604,7,5,0
3,0.785520017147064,7,5,0
5,NA,6,4,1
NA,0.84213000535965,2,1,1
NA,0.581430017948151,2,NA,1
5,0.408600002527237,2,1,1
3,0.394959986209869,3,NA,1
4,NA,7,6,1
4,0.312420010566711,3,NA,1
3,0.461620002985001,2,NA,0
4,0.673849999904633,4,2,1
5,0.309140026569366,7,5,0
5,0.390350013971329,1,6,0
NA,0.785520017147064,7,4,0
3,0.427269995212555,7,5,1
3,0.673849999904633,6,5,1
5,NA,4,2,0
5,0.785520017147064,5,5,0
NA,0.785520017147064,1,3,0
3,0.600469946861267,1,2,1
3,0.343410015106201,6,4,1
3,0.267989993095398,3,4,1
4,0.520840048789978,3,5,0
5,0.511519968509674,4,4,0
4,0.401980012655258,4,6,0
3,0.592509984970093,7,6,0
5,0.62978994846344,4,NA,0
3,0.261489987373352,3,NA,1
3,NA,3,NA,1
3,0.688880026340485,3,NA,1
3,NA,2,5,1
4,0.609759986400604,7,6,1
4,0.62365996837616,4,6,0
3,NA,2,NA,1
3,0.401980012655258,1,3,0
3,0.673849999904633,4,5,0
4,0.343410015106201,7,4,1
5,0.529449999332428,1,2,1
5,0.400240004062653,1,4,1
3,NA,2,5,0
NA,0.785520017147064,2,3,1
3,0.614226460456848,6,4,0
4,0.320780009031296,3,1,1
3,NA,2,NA,1
4,0.532429993152618,3,4,0
3,0.446730017662048,7,4,0
5,0.65021002292633,1,4,0
NA,0.688880026340485,7,5,0
5,0.464700013399124,3,NA,1
3,0.688880026340485,6,6,1
3,0.446730017662048,5,5,0
4,0.320780009031296,3,NA,1
3,0.785520017147064,1,4,0
3,1.13774001598358,3,3,0
5,0.408600002527237,1,NA,1
3,0.644749999046326,5,5,0
3,0.312420010566711,3,NA,1
4,NA,5,4,0
4,0.414970010519028,1,4,0
